Year,Month,Date,pr,prpercnt,hurs,spei12,tas,tasmin,tasmax,cdd,cwd,sd
1996,9,1996-09-16,220.38066,97.60276,81.55523,0.40074703,26.727861,23.965109,29.490616,1.8769035594035532,23.300183982683972,29.92599206349206
1996,10,1996-10-16,240.76692,86.22702,82.03274,0.20430218,26.774511,24.129148,29.419878,0.7041943241943172,26.07648508898508,30.93408730158729
1996,11,1996-11-16,334.92896,112.17667,83.50116,0.26063526,26.095938,23.570152,28.621721,0.2721825396825347,29.71587301587301,29.81535714285714
1996,12,1996-12-16,323.84662,105.27227,84.374664,0.45424184,26.104212,23.758715,28.449709,0.7564814814814815,29.297142857142845,30.71322029822029
1997,1,1997-01-16,266.43005,115.38413,83.44865,0.5075151,26.007532,23.708382,28.30668,2.0821392496392477,21.970472582972583,30.696037758537756
1997,2,1997-02-16,202.88863,126.67181,82.66763,0.44198617,26.07784,23.63009,28.52559,1.7077561327561226,21.173517316017303,27.80770081770081
1997,3,1997-03-16,162.20284,82.229,80.52102,0.2371589,26.716568,24.06777,29.365366,3.68775132275132,21.886867484367478,30.86868686868686
1997,4,1997-04-16,200.00578,104.20148,81.62606,0.13024609,26.936117,24.278982,29.593252,1.8300072150072106,22.264075276575266,29.939898989898982
1997,5,1997-05-16,248.57787,116.18216,82.47489,0.21638165,27.219393,24.547525,29.891266,0.7301875901875811,29.40813973063972,30.96388888888889
1997,6,1997-06-16,178.55438,101.715454,81.19645,0.28415254,26.75441,23.943518,29.565306,3.0503607503607406,26.950947570947566,29.91400793650793
1997,7,1997-07-16,213.50188,119.90867,82.04672,0.35187933,26.564062,23.816305,29.31182,2.7812542087542016,25.322346079846078,30.80492424242424
1997,8,1997-08-16,205.26735,100.80545,82.64521,0.32241878,26.690424,23.85169,29.52916,3.019300144300139,24.986896344396342,30.903152958152955
1997,9,1997-09-16,247.36676,110.18473,83.20476,0.414638,26.544378,23.802277,29.286478,0.5927825877825811,27.910609668109664,29.81464646464646
1997,10,1997-10-16,255.87093,90.78775,84.06561,0.48110208,26.246346,23.689524,28.803167,0.8887493987493865,29.220609668109667,30.8249987974988
1997,11,1997-11-16,287.2679,94.437225,84.411674,0.33664814,25.542366,23.087576,27.997162,0.4016762866762847,28.303882876382872,29.57376743626743
1997,12,1997-12-16,304.24435,99.0855,84.73374,0.27996904,25.445986,23.136536,27.755438,0.40527176527175923,30.521428571428565,30.628127705627698
1998,1,1998-01-16,262.22986,104.85862,84.56422,0.292192,25.349287,23.098846,27.59973,1.1693590668590625,24.019840067340056,30.474481721981714
1998,2,1998-02-16,162.55534,93.48581,83.045204,0.14999636,25.548403,23.208689,27.888117,1.2451346801346759,21.87594877344876,27.63815897065896
1998,3,1998-03-16,178.93349,87.41691,81.839424,0.19173823,26.286905,23.63649,28.937323,2.2430663780663656,21.72758297258296,30.920833333333334
1998,4,1998-04-16,168.29057,82.696526,82.315346,0.082549214,26.797594,24.053888,29.541298,2.5898977873977778,23.96503367003367,29.961111111111112
1998,5,1998-05-16,237.36913,108.56864,83.241554,0.062064905,27.026896,24.467545,29.586252,0.2525793650793634,29.627142857142847,30.926388888888887
1998,6,1998-06-16,239.34505,133.20593,82.47318,0.23707272,26.729708,24.131155,29.328262,1.2594793169793055,29.878412698412696,29.814520202020198
1998,7,1998-07-16,191.78375,107.18479,81.68379,0.16226397,26.516012,23.784653,29.24737,1.4182275132275115,25.343493265993263,30.86271043771043
1998,8,1998-08-16,278.7988,136.47243,82.81924,0.41834512,26.107664,23.4737,28.741629,0.39501563251562505,28.893120490620483,30.789169071669065
1998,9,1998-09-16,230.81496,102.765594,82.15778,0.36486733,26.560614,23.874062,29.247164,1.3504292929292823,29.233778258778255,29.88728595478595
1998,10,1998-10-16,274.08475,97.616005,82.95542,0.4091545,26.280207,23.691309,28.8691,0.23055555555555557,30.778293650793646,30.86310125060124
1998,11,1998-11-16,333.32498,109.700966,84.4156,0.5551978,25.998365,23.550348,28.44638,0.1320634920634838,29.995555555555555,29.85873015873015
1998,12,1998-12-16,298.51074,99.08485,83.46024,0.5707289,25.440046,23.026909,27.853186,1.5850228475228356,29.798095238095232,30.59103294853294
1999,1,1999-01-16,219.95085,86.48669,83.60449,0.43853572,25.01198,22.718649,27.305319,3.9581180856180787,18.721742424242418,29.317845117845113
1999,2,1999-02-16,209.1845,117.43804,83.87802,0.5608492,25.551813,23.238424,27.865204,1.0396825396825347,22.42448412698412,27.716730399230393
1999,3,1999-03-16,198.6848,105.55944,82.60146,0.5976712,25.994593,23.455595,28.53359,2.837100769600764,24.309523809523807,30.86047258297258
1999,4,1999-04-16,188.93414,100.18161,82.28726,0.6360029,26.510603,23.84934,29.171867,1.2364850889850811,26.051734006734005,29.895244107744094
1999,5,1999-05-16,171.28548,76.823235,82.53295,0.42444298,26.781725,24.10241,29.461039,1.9417207792207754,25.09161736411736,30.92222222222222
1999,6,1999-06-16,201.56197,113.99807,82.60031,0.31446144,26.826494,24.152655,29.500336,1.1753607503607408,25.822598605098598,29.91468855218854
1999,7,1999-07-16,169.87447,95.43634,81.558685,0.24060167,26.81189,24.03657,29.58721,3.3475757575757523,23.42757215007214,30.90651996151995
1999,8,1999-08-16,148.2111,73.81119,80.98412,-0.21767096,26.854445,23.98569,29.723198,2.713387445887442,20.445331890331886,30.956944444444446
1999,9,1999-09-16,224.18416,101.44528,82.10441,-0.19472559,26.240274,23.54777,28.932783,1.7606481481481482,23.224379509379503,29.83225228475228
1999,10,1999-10-16,246.54689,84.78702,82.51186,-0.27876994,26.316153,23.623337,29.008965,1.0712301587301505,28.27837301587301,30.88535353535353
1999,11,1999-11-16,271.54834,89.59457,82.90214,-0.4868786,26.388136,23.81984,28.95643,0.1858092833092824,29.06646825396825,29.904166666666665
1999,12,1999-12-16,249.81999,81.750084,82.305336,-0.6573742,26.135733,23.634422,28.63704,2.974581529581528,30.512777777777778,30.75097522847522
2000,1,2000-01-16,184.10321,71.73464,81.469475,-0.8158929,25.900255,23.418333,28.382181,5.570324675324665,13.320373977873968,30.786821789321785
2000,2,2000-02-16,124.70345,64.02894,80.64326,-1.1212525,25.597246,23.151731,28.042763,5.190803270803264,20.09353294853294,28.6096669071669
2000,3,2000-03-16,171.21333,81.74363,81.49861,-1.1345176,26.790747,24.081797,29.49969,5.686232563732558,16.904157046657037,30.940277777777776
2000,4,2000-04-16,165.09947,79.94394,81.69691,-1.1760912,26.991606,24.277277,29.705938,3.4227032227032175,21.083202260702254,29.96527777777778
2000,5,2000-05-16,186.48015,82.224396,82.68064,-1.1153299,27.261856,24.591476,29.932236,1.727623857623854,25.73739778739778,30.988888888888887
2000,6,2000-06-16,193.3586,111.16085,81.94186,-1.1680089,27.181398,24.47226,29.890541,1.458427128427118,23.810943963443957,29.91111111111111
2000,7,2000-07-16,185.98344,103.16959,82.22433,-1.1846313,26.84258,24.141401,29.543762,1.1554497354497337,27.936479076479074,30.91111111111111
2000,8,2000-08-16,189.58765,94.35874,81.25812,-1.0670592,26.758514,23.984894,29.53213,1.519992784992778,26.388860028860023,30.944444444444443
2000,9,2000-09-16,224.99791,100.64144,81.91219,-1.0578927,26.787064,24.077265,29.496866,0.4780507455507408,27.55584295334295,29.93653198653198
2000,10,2000-10-16,283.8857,100.21023,82.643684,-0.9044213,26.504364,23.868637,29.140089,0.3307154882154861,30.399048821548817,30.91123015873015
2000,11,2000-11-16,330.07867,108.085144,84.13,-0.7182737,26.216547,23.733686,28.699411,0.06694444444444445,29.895436507936505,29.8522619047619
2000,12,2000-12-16,251.66829,81.83567,82.98591,-0.7733793,25.662813,23.310938,28.014692,1.455245310245301,29.65015873015873,30.67548821548821
2001,1,2001-01-16,154.85406,60.136143,81.020195,-0.8999303,25.424677,22.984123,27.865229,6.751854256854248,15.184618807118795,30.651803751803747
2001,2,2001-02-16,160.97954,85.01563,82.11854,-0.71966004,25.80163,23.278234,28.325033,3.677260702260695,18.707804232804225,27.597954545454538
2001,3,2001-03-16,188.99721,93.36901,81.17832,-0.59742373,26.223215,23.607409,28.83902,4.0696176046175925,20.06176887926888,30.81574074074074
2001,4,2001-04-16,237.36781,127.57717,83.82696,-0.28472614,26.720634,24.21757,29.2237,1.0454124579124537,27.9075,29.88156565656565
2001,5,2001-05-16,227.70879,100.43848,82.807526,-0.15513508,27.17671,24.51596,29.837461,1.2714634439634376,26.980824915824908,30.956944444444446
2001,6,2001-06-16,181.40916,105.29299,81.83025,-0.19854005,26.931925,24.18917,29.674677,5.06177368927368,28.506944444444443,29.918055555555554
2001,7,2001-07-16,168.34894,94.686226,81.43201,-0.28734958,26.83198,24.074318,29.589645,2.735535113035104,19.05194805194804,30.929166666666667
2001,8,2001-08-16,196.46594,95.203094,81.1151,-0.3012709,27.06486,24.263542,29.86618,3.5796645021644906,22.76590788840788,30.919019961519954
2001,9,2001-09-16,199.2708,89.08096,81.296844,-0.4020157,27.021933,24.225195,29.818672,1.1612193362193288,26.6130303030303,29.95
2001,10,2001-10-16,307.73,109.56066,82.91019,-0.33428827,26.691414,24.071823,29.311005,0.5096007696007638,30.544953102453093,30.917960557960555
2001,11,2001-11-16,289.2899,93.0053,83.43131,-0.47867727,26.446815,23.911295,28.98233,1.390704665704653,29.75912698412698,29.91158730158729
2001,12,2001-12-16,305.5558,99.88367,84.525986,-0.29120937,26.247559,23.940035,28.555084,1.3841666666666668,27.49523809523809,30.855301827801828
2002,1,2002-01-16,329.16174,125.22625,84.297295,0.30881304,25.656233,23.465048,27.847418,2.064563492063484,22.483809523809516,30.34121332371332
2002,2,2002-02-16,193.28923,106.11618,82.529625,0.40804443,25.961355,23.504227,28.418486,4.075477392977384,22.78261904761904,27.668405483405476
2002,3,2002-03-16,227.71791,130.58443,83.03942,0.55804056,26.40941,23.976706,28.842117,2.7964225589225578,23.25395863395862,30.781393698893694
2002,4,2002-04-16,228.00354,122.32648,83.281044,0.5191006,26.859621,24.29484,29.424408,0.7364610389610301,27.32075998075998,29.923021885521873
2002,5,2002-05-16,219.90642,102.3502,82.220894,0.49910116,27.152033,24.486982,29.817093,0.991269841269838,28.939599567099563,30.969444444444445
2002,6,2002-06-16,125.018394,70.29727,80.51302,0.331203,27.154882,24.287333,30.02243,2.6808754208754166,17.964271284271273,29.966877104377097
2002,7,2002-07-16,113.67123,63.317196,80.29705,0.14733241,26.8105,23.947771,29.673231,3.7570574795574765,17.910981240981236,30.927777777777777
2002,8,2002-08-16,193.85748,96.344765,82.260254,0.13848968,26.561844,23.820715,29.302977,1.615568783068773,26.88615079365079,30.880555555555556
2002,9,2002-09-16,251.61511,111.34281,83.24296,0.33624518,26.567574,23.855078,29.28007,0.7117580567580439,26.05767316017315,29.87146464646464
2002,10,2002-10-16,301.66214,106.89911,83.920715,0.309751,26.23604,23.698563,28.77352,0.6502873977873959,29.5999567099567,30.860277777777778
2002,11,2002-11-16,300.22217,96.612236,83.80586,0.33516344,26.163889,23.670656,28.657118,0.47055555555555556,28.938531746031735,29.82873015873015
2002,12,2002-12-16,266.7905,86.562386,84.30784,0.2163087,26.073975,23.72196,28.425993,1.2716269841269792,30.03126984126984,30.865555555555556
2003,1,2003-01-16,246.33876,96.51896,83.074135,-0.069830626,26.047247,23.661364,28.433126,2.0547222222222223,24.25186507936507,30.868015873015867
2003,2,2003-02-16,145.9219,79.697624,81.98189,-0.21328217,26.092255,23.624662,28.559845,3.4947703222703126,19.215555555555557,27.77598845598845
2003,3,2003-03-16,158.69165,85.71124,80.640526,-0.40247765,26.526205,23.813309,29.2391,4.497043049543044,18.897587782587777,30.884132996632985
2003,4,2003-04-16,170.62672,84.34744,81.17753,-0.5980026,27.270975,24.495558,30.046394,2.6115860990860877,20.043198653198647,29.96527777777778
2003,5,2003-05-16,217.94879,99.86538,82.6893,-0.59966344,27.2548,24.617737,29.891867,1.1552236652236574,28.55451418951418,30.910185185185185
2003,6,2003-06-16,183.67155,102.8762,82.03003,-0.41406408,27.338865,24.683395,29.99434,0.8196248196248148,27.410276575276576,29.95277777777778
2003,7,2003-07-16,197.59676,109.36578,81.80841,-0.15803419,26.841986,24.064104,29.619871,2.962144059644051,23.706907166907165,30.87659932659932
2003,8,2003-08-16,242.97652,119.69599,82.490486,-0.018544128,26.75766,24.121157,29.394165,0.385101010101007,28.28600529100529,30.87638888888889
2003,9,2003-09-16,226.50618,100.39111,82.07891,-0.118033074,26.897661,24.189257,29.60607,1.1068915343915278,28.191836219336217,29.916919191919188
2003,10,2003-10-16,280.17227,99.69338,82.661644,-0.23468603,26.705643,24.031374,29.379913,0.8114345839345717,29.72230399230398,30.93345238095237
2003,11,2003-11-16,302.54834,100.67129,83.81257,-0.2124875,26.186844,23.764593,28.609093,0.7852657527657407,29.830512265512258,29.814563492063485
2003,12,2003-12-16,374.2419,123.07,84.574196,0.18418942,26.151594,23.850533,28.452654,0.37790043290042824,30.03746031746031,30.76238095238095
2004,1,2004-01-16,220.67857,89.25381,83.15167,0.14017299,26.023443,23.691164,28.35572,2.189276094276088,18.220488215488206,30.83126984126984
2004,2,2004-02-16,223.03996,129.69215,82.710976,0.40863022,26.30264,23.863768,28.74151,2.4849122174122105,22.705994468494467,28.873305675805668
2004,3,2004-03-16,155.38089,87.25236,81.44726,0.38250765,26.703154,24.064438,29.341871,4.833897306397303,15.527156084656076,30.934932659932652
2004,4,2004-04-16,232.61629,133.58916,82.35806,0.5427206,27.162523,24.520157,29.804886,1.0282082732082638,25.780696248196236,29.95138888888889
2004,5,2004-05-16,265.75266,123.75827,82.822395,0.6605156,27.175081,24.58773,29.76243,0.792705627705625,30.884484126984123,30.93888888888889
2004,6,2004-06-16,227.33574,127.05808,83.0481,0.7899334,26.966896,24.396517,29.537277,0.8010269360269329,27.578647186147172,29.897222222222222
2004,7,2004-07-16,165.16338,92.93982,81.55893,0.72835684,26.890999,24.12877,29.653227,2.0002140452140393,25.369831649831646,30.931944444444444
2004,8,2004-08-16,211.25734,104.16611,81.9838,0.6534125,26.828375,24.076838,29.579912,0.9612385762385648,28.007582972582966,30.947222222222223
2004,9,2004-09-16,222.57658,100.669914,82.283394,0.65923375,26.6285,23.925135,29.331863,0.7673003848003819,27.036653439153437,29.90021043771043
2004,10,2004-10-16,303.40942,106.97625,83.65443,0.7670626,26.52662,23.951347,29.101892,0.2677777777777778,29.408055555555556,30.918174603174595
2004,11,2004-11-16,336.87543,112.21279,84.32535,0.8731497,26.470217,24.01358,28.926857,0.03111111111111111,30.0,29.90626984126984
2004,12,2004-12-16,355.64938,116.63744,84.43399,0.8658428,26.247023,23.913157,28.580887,0.2677380952380903,31.0,30.82773809523809
2005,1,2005-01-16,317.77393,137.52994,84.003235,1.2348067,25.886627,23.640577,28.13267,2.2925865800865743,23.12502044252044,30.73294853294853
2005,2,2005-02-16,84.97083,50.313934,79.51947,0.7233636,26.13663,23.432974,28.840288,10.949398749398737,9.469702982202975,27.908333333333335
2005,3,2005-03-16,171.80322,88.50451,81.14621,0.7131067,26.61799,23.989225,29.246758,3.561111111111111,20.33191798941799,30.880765993265985
2005,4,2005-04-16,254.73615,135.60558,83.03655,0.72296524,26.81539,24.233393,29.397383,0.6176863876863773,25.89746031746031,29.879377104377095
2005,5,2005-05-16,270.34067,122.750694,83.49442,0.72109646,27.123514,24.583359,29.663671,0.36158128908128473,30.298500481000477,30.944444444444443
2005,6,2005-06-16,211.07152,118.53489,82.81759,0.6829098,27.19058,24.551905,29.829256,0.8700709475709376,28.553567821067812,29.961111111111112
2005,7,2005-07-16,173.47356,97.27099,81.97338,0.7239576,26.914248,24.182693,29.6458,2.216262626262616,24.34102934102934,30.95277777777778
2005,8,2005-08-16,147.68744,73.71459,80.52035,0.5307974,26.897512,24.045454,29.749567,2.7823893698893634,19.005542328042328,30.916498316498313
2005,9,2005-09-16,229.52483,104.37487,82.047035,0.56654114,26.422348,23.756163,29.088537,1.3351887926887849,23.86462962962963,29.89936507936507
2005,10,2005-10-16,272.75476,96.247826,83.133545,0.46361437,26.486624,23.843409,29.129837,0.39662698412697917,29.48713083213082,30.940634920634917
2005,11,2005-11-16,260.8162,85.180534,83.3589,0.22012688,26.726812,24.134178,29.319443,0.1284920634920602,29.96738095238095,29.980555555555554
2005,12,2005-12-16,312.21655,100.22232,84.2438,0.09189347,26.422087,24.081322,28.762854,0.6375613275613194,29.642063492063485,30.891043771043762
2006,1,2006-01-16,244.26764,93.25358,82.40016,-0.18939538,26.086166,23.775942,28.396385,2.7714634439634374,18.785110630110623,30.85198412698412
2006,2,2006-02-16,98.08377,51.122913,79.969185,-0.13911992,26.571993,23.890518,29.25347,5.1733453583453475,14.856106301106298,27.95277777777778
2006,3,2006-03-16,134.72908,65.6226,79.41781,-0.23942615,26.939756,24.136961,29.742552,4.979972342472338,13.684200336700336,30.955555555555556
2006,4,2006-04-16,178.11479,87.34439,80.767815,-0.46464857,27.53888,24.72587,30.351885,2.048819143819132,22.742230639730636,29.990277777777777
2006,5,2006-05-16,220.38164,101.02594,82.35352,-0.62508494,27.429962,24.798706,30.061218,0.9382082732082638,28.13353896103896,30.970833333333335
2006,6,2006-06-16,179.93837,99.67837,81.63718,-0.751106,27.738115,24.976265,30.499968,1.3772991822991782,25.24093193843193,29.995833333333334
2006,7,2006-07-16,139.91365,77.24479,79.77625,-0.9484742,27.467346,24.584444,30.350248,2.903363395863391,18.44126382876382,30.98611111111111
2006,8,2006-08-16,212.7856,104.123474,80.59814,-0.7145484,27.16037,24.324522,29.996222,3.0623749398749305,20.957816257816248,30.954523809523806
2006,9,2006-09-16,163.44392,73.60303,80.773,-0.960278,27.200129,24.274866,30.125387,2.9532587782587734,25.677842712842708,29.97361111111111
2006,10,2006-10-16,229.88155,82.563896,81.57542,-1.1881796,26.965294,24.22376,29.706827,0.3616029341029282,29.429116161616154,30.972341269841262
2006,11,2006-11-16,311.20682,101.34097,83.00965,-1.0293466,26.623941,24.061071,29.186811,0.15825396825395832,29.66099206349206,29.942738095238088
2006,12,2006-12-16,325.81833,107.801704,83.89859,-1.0070223,26.387548,24.04615,28.728945,0.7092231842231713,30.93650793650793,30.782750120250114
2007,1,2007-01-16,333.18753,132.37369,83.324135,-0.70932794,25.970047,23.66749,28.272604,1.7960473785473725,20.39700096200095,30.556814574314572
2007,2,2007-02-16,265.89285,161.01079,83.40392,-0.08384624,25.728842,23.349228,28.108454,1.765912698412697,22.307142857142846,27.24244227994227
2007,3,2007-03-16,260.85242,145.58046,83.226265,0.38257003,26.391672,23.905329,28.87802,1.4616341991341897,27.684603174603172,30.841706349206344
2007,4,2007-04-16,224.53137,124.93502,82.555176,0.5377543,26.775446,24.164816,29.386078,1.1029341029340973,28.481238576238574,29.898021885521874
2007,5,2007-05-16,232.38293,106.35357,82.522705,0.53508425,26.97851,24.340912,29.616112,1.2715295815295717,29.847193362193355,30.940277777777776
2007,6,2007-06-16,189.95903,107.512856,82.04392,0.5492123,26.87409,24.164534,29.583649,1.3160690235690162,23.92300384800384,29.924575517075507
2007,7,2007-07-16,148.14212,81.96811,80.85406,0.6022607,26.746086,23.924994,29.567179,3.15061207311206,19.440871813371803,30.875841750841747
2007,8,2007-08-16,210.3112,102.649475,81.67809,0.6184134,26.602974,23.897512,29.30844,1.6366486291486226,22.227817460317453,30.86725228475228
2007,9,2007-09-16,255.84581,113.60287,82.22172,0.9180834,26.573061,23.890297,29.255829,0.4723388648388541,29.322896825396818,29.897264309764303
2007,10,2007-10-16,267.58298,94.236336,82.870605,1.0647272,26.533075,23.870867,29.195288,0.32398388648387727,29.968267195767186,30.91409932659932
2007,11,2007-11-16,316.00143,102.643456,83.74337,1.079844,26.50559,24.010971,29.000206,0.09870971620971065,29.95619047619047,29.89806758056757
2007,12,2007-12-16,249.5428,82.478645,82.74167,0.87693304,26.305593,23.825632,28.785555,1.9248773448773377,31.0,30.90972222222222
2008,1,2008-01-16,226.42659,86.65344,82.93268,0.5908051,25.63394,23.297987,27.969889,4.3108225108225,18.777543290043287,30.59560245310244
2008,2,2008-02-16,233.60149,132.1994,82.85974,0.4507401,25.860025,23.482386,28.237669,2.874485329485324,22.905447330447327,28.770661375661362
2008,3,2008-03-16,209.33052,119.24557,81.811714,0.24766445,26.089457,23.493927,28.684988,3.8201418951418864,22.85525252525252,30.837121212121204
2008,4,2008-04-16,139.14459,70.001976,81.064545,-0.019073302,26.63407,23.8672,29.40094,2.8428751803751737,22.258909331409328,29.873863636363634
2008,5,2008-05-16,205.56665,94.41143,82.832214,-0.10812273,26.841013,24.202255,29.479767,1.3209042809042708,26.980262145262145,30.925
2008,6,2008-06-16,147.48787,83.3971,81.78887,-0.26686266,27.132952,24.367043,29.898859,1.37996272246272,25.939730639730637,29.966666666666665
2008,7,2008-07-16,195.22539,107.4947,81.577774,-0.10552197,26.739248,24.013708,29.464785,1.5417700817700692,23.792613035113032,30.87205387205387
2008,8,2008-08-16,154.62122,75.89094,80.25927,-0.32982245,27.020948,24.122156,29.919739,2.8498845598845484,19.15132515632515,30.958333333333332
2008,9,2008-09-16,275.3337,124.781944,82.44146,-0.2343783,26.58281,23.934715,29.230902,0.2863840788840741,29.70626984126984,29.90515873015873
2008,10,2008-10-16,294.33008,104.3283,82.90669,-0.15038595,26.328056,23.735268,28.92085,0.34545214045212963,30.44421837421837,30.8988492063492
2008,11,2008-11-16,304.807,100.36404,83.3248,-0.1755938,26.38021,23.849237,28.91118,0.32078523328523145,29.856984126984123,29.838130110630107
2008,12,2008-12-16,233.6665,76.58854,82.48281,-0.2392279,25.916956,23.55461,28.279303,1.9211676286676158,29.581865079365066,30.612016594516586
2009,1,2009-01-16,258.23813,99.28724,84.20429,-0.13945661,25.49623,23.286814,27.705643,1.7973412698412616,22.74523809523809,30.327254689754685
2009,2,2009-02-16,152.58258,81.11023,81.79697,-0.42084074,26.033087,23.517466,28.548708,3.868761423761412,20.676587301587293,27.87361111111111
2009,3,2009-03-16,154.26909,90.16748,81.34151,-0.5759515,26.41137,23.760794,29.061949,2.724829244829236,19.85872294372294,30.883333333333333
2009,4,2009-04-16,162.37364,83.64936,82.01148,-0.47077107,26.848831,24.158592,29.539068,1.8236075036075,24.705575998075997,29.93888888888889
2009,5,2009-05-16,189.42664,87.682625,82.19659,-0.52443486,27.003027,24.288477,29.717575,1.9806709956709838,25.98369288119287,30.956944444444446
2009,6,2009-06-16,176.4297,101.350975,82.42676,-0.439289,27.246008,24.550224,29.94179,1.091002886002882,27.810869408369395,29.97361111111111
2009,7,2009-07-16,183.96736,102.24271,81.42552,-0.5227364,26.919418,24.16134,29.677498,3.100687830687824,22.57055675805675,30.91132154882154
2009,8,2009-08-16,217.70137,109.00414,82.38714,-0.31456557,26.735209,24.01419,29.456224,0.9092316017315972,24.491028138528137,30.88829966329965
2009,9,2009-09-16,278.80865,124.6272,83.64887,-0.28882468,26.378708,23.786898,28.970518,0.28610389610388887,28.825393217893208,29.837121212121204
2009,10,2009-10-16,326.46863,115.29206,83.851906,-0.18773268,26.341005,23.755325,28.926683,0.2097510822510764,30.46306637806638,30.865283790283783
2009,11,2009-11-16,309.14883,103.792366,83.819176,-0.17347364,26.100075,23.577103,28.623047,0.1422162097162037,29.807857142857138,29.844444444444445
2009,12,2009-12-16,325.24588,106.37815,84.42415,0.16996188,25.990526,23.62947,28.351587,0.3523412698412616,30.790476190476177,30.819484126984122
2010,1,2010-01-16,250.51862,101.715454,83.09274,0.16677652,26.1939,23.846273,28.541527,1.4369444444444444,22.312301587301587,30.819563492063484
2010,2,2010-02-16,220.24129,124.29403,82.41038,0.40506342,26.317019,23.922564,28.711473,2.419100529100521,21.96809523809523,27.85218855218854
2010,3,2010-03-16,140.25218,71.8041,81.5315,0.33197084,26.91788,24.230143,29.605614,3.752622655122651,21.940633718133714,30.920833333333334
2010,4,2010-04-16,125.63629,60.427853,80.11245,0.21379013,27.54278,24.64538,30.44018,3.852581770081759,18.867657527657524,29.99861111111111
2010,5,2010-05-16,177.35338,79.6363,81.68246,0.17861183,27.720306,24.983482,30.457123,2.913062770562766,28.13144059644059,30.991666666666667
2010,6,2010-06-16,155.49825,87.11416,80.20582,0.11072294,27.324121,24.538218,30.11003,4.092744107744097,18.79345478595478,29.97361111111111
2010,7,2010-07-16,196.08575,108.96625,81.10122,0.13084336,26.968788,24.231565,29.70601,1.9401731601731482,24.29990139490139,30.888253968253956
2010,8,2010-08-16,226.84692,111.52421,81.58961,0.15569,27.107866,24.385063,29.830673,1.2792616642616552,26.560246512746502,30.955555555555556
2010,9,2010-09-16,197.6413,88.16407,81.23829,-0.12546161,27.167084,24.357038,29.977133,1.4452777777777779,27.064060846560842,29.983333333333334
2010,10,2010-10-16,257.30832,90.385124,82.04702,-0.37497696,27.108568,24.413034,29.804106,0.6495298220298149,29.744818422318414,30.95993265993265
2010,11,2010-11-16,334.90744,109.85235,83.29895,-0.31472898,26.71844,24.2069,29.229975,0.07738095238094907,29.725436507936507,29.950674603174594
2010,12,2010-12-16,298.72366,98.070984,83.47818,-0.4382696,25.801468,23.45726,28.145678,1.3646428571428473,30.83238095238095,30.59730399230398
2011,1,2011-01-16,260.90747,104.63961,84.201546,-0.40750423,25.741995,23.507467,27.976524,2.4629004329004283,24.48117243867243,30.422670755170753
2011,2,2011-02-16,85.704506,45.07036,80.58344,-0.9161568,25.953539,23.353632,28.55345,5.153807118807107,17.559878547378542,27.858333333333334
2011,3,2011-03-16,188.20613,103.47266,81.266174,-0.64487237,26.603106,23.965322,29.240896,3.9127116402116315,19.41791847041846,30.865951178451173
2011,4,2011-04-16,155.44624,85.313934,81.69534,-0.49303576,26.788904,24.043524,29.534288,1.595941558441551,23.67631794131793,29.96468855218854
2011,5,2011-05-16,216.49294,99.391396,82.96082,-0.37109378,26.943777,24.290304,29.597246,1.5754341029340972,28.42296897546897,30.95138888888889
2011,6,2011-06-16,181.27069,104.58548,82.43601,-0.3141614,27.203293,24.539968,29.866621,2.887439874939861,28.9183201058201,29.975
2011,7,2011-07-16,175.08861,98.83206,81.712975,-0.41750824,26.99375,24.232882,29.754614,3.651464646464641,21.823363395863392,30.95138888888889
2011,8,2011-08-16,205.07007,103.62555,81.86912,-0.5248496,26.660872,23.93879,29.38295,1.9083465608465509,24.300228475228472,30.905555555555555
2011,9,2011-09-16,195.46667,86.50662,81.74523,-0.48413947,26.809092,24.057734,29.560453,2.0755375180375117,26.326865079365067,29.93888888888889
2011,10,2011-10-16,282.72055,98.73666,83.43795,-0.38142705,26.656471,24.039785,29.273157,0.19793049543048613,30.525595238095235,30.927777777777777
2011,11,2011-11-16,263.92136,85.7017,82.76594,-0.6202726,26.78129,24.149582,29.413,0.609285714285706,28.76158730158729,29.97535714285714
2011,12,2011-12-16,355.23514,115.7478,84.211426,-0.44219854,26.512945,24.192713,28.83317,0.3238828763828704,29.762664742664736,30.90373015873015
2012,1,2012-01-16,247.33948,94.83148,83.033,-0.504802,26.450752,24.088781,28.812723,1.6970045695045604,22.001236171236158,30.925079365079363
2012,2,2012-02-16,123.96643,64.76474,80.345726,-0.32231557,26.997396,24.272547,29.722244,4.987160894660891,17.59868927368927,28.988888888888887
2012,3,2012-03-16,122.38413,62.736343,79.65646,-0.5089273,27.444437,24.615805,30.273077,4.9829761904761805,15.1051936026936,30.997222222222224
2012,4,2012-04-16,168.7381,82.83582,80.77901,-0.42555252,27.949753,25.143633,30.755875,2.7130014430014353,18.807590187590183,30.0
2012,5,2012-05-16,217.54846,99.17922,82.14461,-0.42649904,28.083694,25.388315,30.77907,2.3977525252525234,27.478531746031734,31.0
2012,6,2012-06-16,117.52313,65.8435,80.138916,-0.65246946,28.144142,25.255035,31.033249,3.7220911495911455,22.40539081289081,30.0
2012,7,2012-07-16,276.1974,153.47534,82.63323,-0.3542901,27.063437,24.424398,29.70247,1.0325240500240394,25.039662097162083,30.92222222222222
